2009.06.01,06:15,1.06857,1.06880,1.06831,1.06846,145
2009.06.01,06:20,1.06848,1.06910,1.06846,1.06895,172
2009.06.01,06:25,1.06892,1.06921,1.06871,1.06883,170
2009.06.01,06:30,1.06881,1.06920,1.06874,1.06887,130
2009.06.01,06:35,1.06889,1.06920,1.06879,1.06891,166
2009.06.01,06:40,1.06900,1.06900,1.06842,1.06875,215
2009.06.01,06:45,1.06875,1.06950,1.06873,1.06942,100
2009.06.01,06:50,1.06942,1.06942,1.06905,1.06910,188
2009.06.01,06:55,1.06910,1.06960,1.06900,1.06920,116
2009.06.01,07:00,1.06920,1.06944,1.06896,1.06929,110
2009.06.01,07:05,1.06935,1.06958,1.06919,1.06938,96
2009.06.01,07:10,1.06939,1.06970,1.06855,1.06855,179
2009.06.01,07:15,1.06857,1.06892,1.06789,1.06793,215
2009.06.01,07:20,1.06790,1.06850,1.06721,1.06721,231
2009.06.01,07:25,1.06720,1.06787,1.06712,1.06773,218
2009.06.01,07:30,1.06771,1.06800,1.06724,1.06737,158
2009.06.01,07:35,1.06745,1.06820,1.06728,1.06790,147
2009.06.01,07:40,1.06794,1.06820,1.06729,1.06754,216
2009.06.01,07:45,1.06753,1.06770,1.06658,1.06660,220
2009.06.01,07:50,1.06662,1.06700,1.06460,1.06536,339
2009.06.01,07:55,1.06540,1.06574,1.06472,1.06494,306
2009.06.01,08:00,1.06496,1.06623,1.06474,1.06606,275
2009.06.01,08:05,1.06606,1.06633,1.06546,1.06584,221
2009.06.01,08:10,1.06584,1.06584,1.06466,1.06526,311
2009.06.01,08:15,1.06526,1.06594,1.06510,1.06516,243
2009.06.01,08:20,1.06516,1.06538,1.06426,1.06449,261
2009.06.01,08:25,1.06451,1.06470,1.06320,1.06320,266
2009.06.01,08:30,1.06323,1.06363,1.06256,1.06326,219
2009.06.01,08:35,1.06325,1.06360,1.06256,1.06360,248
2009.06.01,08:40,1.06354,1.06360,1.06306,1.06336,252
2009.06.01,08:45,1.06337,1.06337,1.06275,1.06336,187
2009.06.01,08:50,1.06330,1.06388,1.06324,1.06356,229
2009.06.01,08:55,1.06356,1.06414,1.06333,1.06410,183
2009.06.01,09:00,1.06414,1.06414,1.06346,1.06394,254
2009.06.01,09:05,1.06394,1.06394,1.06263,1.06344,277
2009.06.01,09:10,1.06340,1.06355,1.06190,1.06214,302
2009.06.01,09:15,1.06216,1.06279,1.06197,1.06214,268
